company_id,investor_id,ticker,company_name,investor_name,institution_type,OS_0,POS_0,MKTVAL_0,report_date_0,total_aum,aum_bin,OS_30,POS_30,MKTVAL_30,report_date_30,diff_OS_30,diff_POS_30,diff_MKTVAL_30,OS_90,POS_90,MKTVAL_90,report_date_90,diff_OS_90,diff_POS_90,diff_MKTVAL_90,OS_180,POS_180,MKTVAL_180,report_date_180,diff_OS_180,diff_POS_180,diff_MKTVAL_180,OS_270,POS_270,MKTVAL_270,report_date_270,diff_OS_270,diff_POS_270,diff_MKTVAL_270,OS_360,POS_360,MKTVAL_360,report_date_360,diff_OS_360,diff_POS_360,diff_MKTVAL_360,CountryCode,CompanyCountry,FactsetIndustryDescr,SicDescription,Sector
MXPRKX-S,000TNX-E,FRO-US,Frontline Ltd.,"T. Rowe Price Associates, Inc. (Investment Management)",Mutual Fund Manager,0.005904752219562605,12018,131356.74,2022-06-30T00:00:00.000+0000,2010432,0-10M,0.005904752219562605,12018,131356.74,2022-06-30T00:00:00.000+0000,0,0,0,0.005904752219562605,12018,131356.74,2022-06-30T00:00:00.000+0000,0,0,0,0.005904752219562605,12018,131356.74,2022-06-30T00:00:00.000+0000,0,0,0,0.005904752219562605,12018,142533.47999999998,2022-06-30T00:00:00.000+0000,0,0,-11176.73999999999,0.005325970549181115,10840,104931.2,2022-03-31T00:00:00.000+0000,0.0005787816703814903,1178,26425.539999999994,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,000WX0-E,FRO-US,Frontline Ltd.,State of Wisconsin Investment Board,Pension Fund Manager,0.06131744691308147,124800,1364064,2022-06-30T00:00:00.000+0000,null,null,0.06131744691308147,124800,1364064,2022-06-30T00:00:00.000+0000,0,0,0,0.06131744691308147,124800,1364064,2022-06-30T00:00:00.000+0000,0,0,0,0.06131744691308147,124800,1364064,2022-06-30T00:00:00.000+0000,0,0,0,0.06131744691308147,124800,1480128,2022-06-30T00:00:00.000+0000,0,0,-116064,null,null,null,null,null,null,null,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,0010RD-E,FRO-US,Frontline Ltd.,Westfield Capital Management Co. LP,Investment Adviser,0.002416339774988259,4918,53753.74,2022-05-31T00:00:00.000+0000,17023,0-10M,0.002416339774988259,4918,53753.74,2022-05-31T00:00:00.000+0000,0,0,0,0.002416339774988259,4918,53753.74,2022-05-31T00:00:00.000+0000,0,0,0,0.002416339774988259,4918,53753.74,2022-05-31T00:00:00.000+0000,0,0,0,0.002416339774988259,4918,58327.479999999996,2022-05-31T00:00:00.000+0000,0,0,-4573.739999999998,0.002416339774988259,4918,47606.24,2022-05-31T00:00:00.000+0000,0,0,6147.5,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,001XT4-E,FRO-US,Frontline Ltd.,"DWS Investment Management Americas, Inc.",Investment Adviser,0.3751841629966316,763616,8346322.88,2008-03-11T00:00:00.000+0000,207205,0-10M,0.3751841629966316,763616,8346322.88,2008-03-11T00:00:00.000+0000,0,0,0,0.3751841629966316,763616,8346322.88,2008-03-11T00:00:00.000+0000,0,0,0,0.3751841629966316,763616,8346322.88,2008-03-11T00:00:00.000+0000,0,0,0,0.3751841629966316,763616,9056485.76,2008-03-11T00:00:00.000+0000,0,0,-710162.8799999999,0.3751841629966316,763616,7391802.88,2008-03-11T00:00:00.000+0000,0,0,954520,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,002H53-E,FRO-US,Frontline Ltd.,Voya Investment Management Co. LLC,Mutual Fund Manager,0.023624904786607448,48084,525558.12,2022-06-30T00:00:00.000+0000,177748,0-10M,0.023624904786607448,48084,525558.12,2022-06-30T00:00:00.000+0000,0,0,0,0.023624904786607448,48084,525558.12,2022-06-30T00:00:00.000+0000,0,0,0,0.023624904786607448,48084,525558.12,2022-06-30T00:00:00.000+0000,0,0,0,0.023624904786607448,48084,570276.24,2022-06-30T00:00:00.000+0000,0,0,-44718.119999999995,0.023624904786607448,48084,465453.12,2022-03-31T00:00:00.000+0000,0,0,60105,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,002H5S-E,FRO-US,Frontline Ltd.,"Connor, Clark & Lunn Investment Management Ltd.",Investment Adviser,0.2079594969176658,423262,4626253.66,2022-06-30T00:00:00.000+0000,43946,0-10M,0.2079594969176658,423262,4626253.66,2022-06-30T00:00:00.000+0000,0,0,0,0.2079594969176658,423262,4626253.66,2022-06-30T00:00:00.000+0000,0,0,0,0.2079594969176658,423262,4626253.66,2022-06-30T00:00:00.000+0000,0,0,0,0.2079594969176658,423262,5019887.319999999,2022-06-30T00:00:00.000+0000,0,0,-393633.6599999992,null,null,null,null,null,null,null,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,002HJ2-E,FRO-US,Frontline Ltd.,Amalgamated Bank (Investment Management),Investment Adviser,0.007786529636847076,15848,173218.63999999998,2022-06-30T00:00:00.000+0000,null,null,0.007786529636847076,15848,173218.63999999998,2022-06-30T00:00:00.000+0000,0,0,0,0.007786529636847076,15848,173218.63999999998,2022-06-30T00:00:00.000+0000,0,0,0,0.007786529636847076,15848,173218.63999999998,2022-06-30T00:00:00.000+0000,0,0,0,0.007786529636847076,15848,187957.28,2022-06-30T00:00:00.000+0000,0,0,-14738.640000000014,0.007081477262485924,14413,139517.84,2022-03-31T00:00:00.000+0000,0.0007050523743611526,1435,33700.79999999999,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,002HJB-E,FRO-US,Frontline Ltd.,BlackRock Advisors LLC,Investment Adviser,0.1537254925698559,312879,3419767.4699999997,2022-06-30T00:00:00.000+0000,1001720,0-10M,0.1537254925698559,312879,3419767.4699999997,2022-06-30T00:00:00.000+0000,0,0,0,0.1537254925698559,312879,3419767.4699999997,2022-06-30T00:00:00.000+0000,0,0,0,0.1537254925698559,312879,3419767.4699999997,2022-06-30T00:00:00.000+0000,0,0,0,0.1537254925698559,312879,3710744.94,2022-06-30T00:00:00.000+0000,0,0,-290977.4700000002,0.10660883226037055,216982,2100385.76,2022-03-31T00:00:00.000+0000,0.04711666030948536,95897,1319381.71,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,002KM8-E,FRO-US,Frontline Ltd.,"Victory Capital Management, Inc. (Investment Management)",Investment Adviser,0.03275521020316027,66667,728670.3099999999,2022-06-30T00:00:00.000+0000,169590,0-10M,0.03275521020316027,66667,728670.3099999999,2022-06-30T00:00:00.000+0000,0,0,0,0.03275521020316027,66667,728670.3099999999,2022-06-30T00:00:00.000+0000,0,0,0,0.03275521020316027,66667,728670.3099999999,2022-06-30T00:00:00.000+0000,0,0,0,0.03275521020316027,66667,790670.62,2022-06-30T00:00:00.000+0000,0,0,-62000.310000000056,0.03275521020316027,66667,645336.5599999999,2022-03-31T00:00:00.000+0000,0,0,83333.75,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,0031SR-E,FRO-US,Frontline Ltd.,RhumbLine Advisers LP,Investment Adviser,0.08816495694250064,179443,1961311.99,2022-06-30T00:00:00.000+0000,96224,0-10M,0.08816495694250064,179443,1961311.99,2022-06-30T00:00:00.000+0000,0,0,0,0.08816495694250064,179443,1961311.99,2022-06-30T00:00:00.000+0000,0,0,0,0.08816495694250064,179443,1961311.99,2022-06-30T00:00:00.000+0000,0,0,0,0.08816495694250064,179443,2128193.98,2022-06-30T00:00:00.000+0000,0,0,-166881.99,0.1045717959230177,212836,2060252.48,2022-03-31T00:00:00.000+0000,-0.016406838980517063,-33393,-98940.48999999999,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,0043R8-E,FRO-US,Frontline Ltd.,Marshall Wace LLP,Hedge Fund Manager,0.49280753471932154,1003016,10962964.879999999,2022-06-30T00:00:00.000+0000,null,null,0.49280753471932154,1003016,10962964.879999999,2022-06-30T00:00:00.000+0000,0,0,0,0.49280753471932154,1003016,10962964.879999999,2022-06-30T00:00:00.000+0000,0,0,0,0.49280753471932154,1003016,10962964.879999999,2022-06-30T00:00:00.000+0000,0,0,0,0.49280753471932154,1003016,11895769.76,2022-06-30T00:00:00.000+0000,0,0,-932804.8800000008,1.1042712077752055,2247534,21756129.12,2022-03-31T00:00:00.000+0000,-0.611463673055884,-1244518,-10793164.240000002,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,004GJQ-E,FRO-US,Frontline Ltd.,JPMorgan Securities LLC,Broker,0.00009384320801601411,191,2087.63,2015-06-30T00:00:00.000+0000,null,null,0.00009384320801601411,191,2087.63,2015-06-30T00:00:00.000+0000,0,0,0,0.00009384320801601411,191,2087.63,2015-06-30T00:00:00.000+0000,0,0,0,0.00009384320801601411,191,2087.63,2015-06-30T00:00:00.000+0000,0,0,0,0.00009384320801601411,191,2265.2599999999998,2015-06-30T00:00:00.000+0000,0,0,-177.62999999999965,0.00009384320801601411,191,1848.8799999999999,2015-06-30T00:00:00.000+0000,0,0,238.75000000000023,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,005MPY-E,FRO-US,Frontline Ltd.,BrokersXpress LLC,Investment Adviser,0.0002161833064243257,440,4809.2,2012-06-30T00:00:00.000+0000,null,null,0.0002161833064243257,440,4809.2,2012-06-30T00:00:00.000+0000,0,0,0,0.0002161833064243257,440,4809.2,2012-06-30T00:00:00.000+0000,0,0,0,0.0002161833064243257,440,4809.2,2012-06-30T00:00:00.000+0000,0,0,0,0.0002161833064243257,440,5218.4,2012-06-30T00:00:00.000+0000,0,0,-409.1999999999998,0.0002161833064243257,440,4259.2,2012-06-30T00:00:00.000+0000,0,0,550,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,005NLJ-E,FRO-US,Frontline Ltd.,"MSI Financial Services, Inc.",Investment Adviser,0.0007610635037529102,1549,16930.57,2016-12-31T00:00:00.000+0000,null,null,0.0007610635037529102,1549,16930.57,2016-12-31T00:00:00.000+0000,0,0,0,0.0007610635037529102,1549,16930.57,2016-12-31T00:00:00.000+0000,0,0,0,0.0007610635037529102,1549,16930.57,2016-12-31T00:00:00.000+0000,0,0,0,0.0007610635037529102,1549,18371.14,2016-12-31T00:00:00.000+0000,0,0,-1440.5699999999997,0.0007610635037529102,1549,14994.32,2016-12-31T00:00:00.000+0000,0,0,1936.25,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,009S80-E,FRO-US,Frontline Ltd.,"First Republic Investment Management, Inc.",Private Banking/Wealth Mgmt,0.00491325696418922,10000,109300,2022-06-30T00:00:00.000+0000,136819,0-10M,0.00491325696418922,10000,109300,2022-06-30T00:00:00.000+0000,0,0,0,0.00491325696418922,10000,109300,2022-06-30T00:00:00.000+0000,0,0,0,0.00491325696418922,10000,109300,2022-06-30T00:00:00.000+0000,0,0,0,0.00491325696418922,10000,118600,2022-06-30T00:00:00.000+0000,0,0,-9300,null,null,null,null,null,null,null,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,009ZNB-E,FRO-US,Frontline Ltd.,QIS Advisors LLC,Investment Adviser,0.0002358363342810826,480,5246.4,2008-09-30T00:00:00.000+0000,null,null,0.0002358363342810826,480,5246.4,2008-09-30T00:00:00.000+0000,0,0,0,0.0002358363342810826,480,5246.4,2008-09-30T00:00:00.000+0000,0,0,0,0.0002358363342810826,480,5246.4,2008-09-30T00:00:00.000+0000,0,0,0,0.0002358363342810826,480,5692.799999999999,2008-09-30T00:00:00.000+0000,0,0,-446.39999999999964,0.0002358363342810826,480,4646.4,2008-09-30T00:00:00.000+0000,0,0,600,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,009ZPN-E,FRO-US,Frontline Ltd.,Madison Tyler Holdings LLC,Investment Adviser,0.007044136509558085,14337,156703.41,2011-06-30T00:00:00.000+0000,null,null,0.007044136509558085,14337,156703.41,2011-06-30T00:00:00.000+0000,0,0,0,0.007044136509558085,14337,156703.41,2011-06-30T00:00:00.000+0000,0,0,0,0.007044136509558085,14337,156703.41,2011-06-30T00:00:00.000+0000,0,0,0,0.007044136509558085,14337,170036.81999999998,2011-06-30T00:00:00.000+0000,0,0,-13333.409999999974,0.007044136509558085,14337,138782.16,2011-06-30T00:00:00.000+0000,0,0,17921.25,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,00B4HZ-E,FRO-US,Frontline Ltd.,Global X Management Co. LLC,Investment Adviser,0.017226861567840247,35062,383227.66,2022-06-30T00:00:00.000+0000,44274,0-10M,0.017226861567840247,35062,383227.66,2022-06-30T00:00:00.000+0000,0,0,0,0.017226861567840247,35062,383227.66,2022-06-30T00:00:00.000+0000,0,0,0,0.017226861567840247,35062,383227.66,2022-06-30T00:00:00.000+0000,0,0,0,0.017226861567840247,35062,415835.32,2022-06-30T00:00:00.000+0000,0,0,-32607.660000000033,0.04891491235837862,99557,963711.76,2022-05-31T00:00:00.000+0000,-0.03168805079053838,-64495,-580484.1000000001,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,00CGQF-E,FRO-US,Frontline Ltd.,Evermore Global Advisors LLC,Investment Adviser,0.04419671169566772,89954,983197.22,2022-06-30T00:00:00.000+0000,553,0-10M,0.04419671169566772,89954,983197.22,2022-06-30T00:00:00.000+0000,0,0,0,0.04419671169566772,89954,983197.22,2022-06-30T00:00:00.000+0000,0,0,0,0.04419671169566772,89954,983197.22,2022-06-30T00:00:00.000+0000,0,0,0,0.04419671169566772,89954,1066854.44,2022-06-30T00:00:00.000+0000,0,0,-83657.21999999997,0.22592826028709861,459834,4451193.12,2022-03-31T00:00:00.000+0000,-0.1817315485914309,-369880,-3467995.9000000004,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,00DQFL-E,FRO-US,Frontline Ltd.,Irving Magee Investment Management LLC,Investment Adviser,0.16082760551159142,327334,3577760.62,2017-03-31T00:00:00.000+0000,null,null,0.16082760551159142,327334,3577760.62,2017-03-31T00:00:00.000+0000,0,0,0,0.16082760551159142,327334,3577760.62,2017-03-31T00:00:00.000+0000,0,0,0,0.16082760551159142,327334,3577760.62,2017-03-31T00:00:00.000+0000,0,0,0,0.16082760551159142,327334,3882181.2399999998,2017-03-31T00:00:00.000+0000,0,0,-304420.61999999965,0.16082760551159142,327334,3168593.12,2017-03-31T00:00:00.000+0000,0,0,409167.5,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05FQ92-E,FRO-US,Frontline Ltd.,Rafferty Asset Management LLC,Mutual Fund Manager,0.0033380667814701566,6794,74258.42,2022-09-30T00:00:00.000+0000,30964,0-10M,0.0033380667814701566,6794,74258.42,2022-09-30T00:00:00.000+0000,0,0,0,0.0033380667814701566,6794,74258.42,2022-09-30T00:00:00.000+0000,0,0,0,0.0033380667814701566,6794,74258.42,2022-09-30T00:00:00.000+0000,0,0,0,0.00268018167396522,5455,64696.299999999996,2022-08-31T00:00:00.000+0000,0.0006578851075049368,1339,9562.120000000003,0.003858872019674214,7854,76026.72,2022-05-31T00:00:00.000+0000,-0.0005208052382040572,-1060,-1768.300000000003,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05FW7Z-E,FRO-US,Frontline Ltd.,JPMorgan Asset Management (UK) Ltd.,Investment Adviser,0.1881630019575546,382970,4185862.1,2014-01-29T00:00:00.000+0000,417678,0-10M,0.1881630019575546,382970,4185862.1,2014-01-29T00:00:00.000+0000,0,0,0,0.1881630019575546,382970,4185862.1,2014-01-29T00:00:00.000+0000,0,0,0,0.1881630019575546,382970,4185862.1,2014-01-29T00:00:00.000+0000,0,0,0,0.1881630019575546,382970,4542024.2,2014-01-29T00:00:00.000+0000,0,0,-356162.1000000001,0.1881630019575546,382970,3707149.6,2014-01-29T00:00:00.000+0000,0,0,478712.5,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05G2NR-E,FRO-US,Frontline Ltd.,"Harris Investment Management, Inc.",Investment Adviser,0.0008843862535540597,1800,19674,2005-12-31T00:00:00.000+0000,null,null,0.0008843862535540597,1800,19674,2005-12-31T00:00:00.000+0000,0,0,0,0.0008843862535540597,1800,19674,2005-12-31T00:00:00.000+0000,0,0,0,0.0008843862535540597,1800,19674,2005-12-31T00:00:00.000+0000,0,0,0,0.0008843862535540597,1800,21348,2005-12-31T00:00:00.000+0000,0,0,-1674,0.0008843862535540597,1800,17424,2005-12-31T00:00:00.000+0000,0,0,2250,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05G6HN-E,FRO-US,Frontline Ltd.,SEB Investment Management AB,Investment Adviser,0.07150262859984573,145530,1590642.9,2022-06-30T00:00:00.000+0000,101917,0-10M,0.07150262859984573,145530,1590642.9,2022-06-30T00:00:00.000+0000,0,0,0,0.07150262859984573,145530,1590642.9,2022-06-30T00:00:00.000+0000,0,0,0,0.07150262859984573,145530,1590642.9,2022-06-30T00:00:00.000+0000,0,0,0,0.07150262859984573,145530,1725985.7999999998,2022-06-30T00:00:00.000+0000,0,0,-135342.8999999999,0.043613508094018455,88767,859264.5599999999,2022-03-31T00:00:00.000+0000,0.027889120505827272,56763,731378.34,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05G784-E,FRO-US,Frontline Ltd.,HSBC Global Asset Management (UK) Ltd.,Investment Adviser,0.009197125711265802,18719,204598.66999999998,2022-06-30T00:00:00.000+0000,137107,0-10M,0.009197125711265802,18719,204598.66999999998,2022-06-30T00:00:00.000+0000,0,0,0,0.009197125711265802,18719,204598.66999999998,2022-06-30T00:00:00.000+0000,0,0,0,0.009197125711265802,18719,204598.66999999998,2022-06-30T00:00:00.000+0000,0,0,0,0.009197125711265802,18719,222007.34,2022-06-30T00:00:00.000+0000,0,0,-17408.670000000013,null,null,null,null,null,null,null,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05GSK4-E,FRO-US,Frontline Ltd.,DNB Asset Management AS,Investment Adviser,1.8913140490519627,3849410,42074051.3,2019-10-21T00:00:00.000+0000,null,null,1.8913140490519627,3849410,42074051.3,2019-10-21T00:00:00.000+0000,0,0,0,1.8913140490519627,3849410,42074051.3,2019-10-21T00:00:00.000+0000,0,0,0,1.8913140490519627,3849410,42074051.3,2019-10-21T00:00:00.000+0000,0,0,0,1.8913140490519627,3849410,45654002.6,2019-10-21T00:00:00.000+0000,0,0,-3579951.3000000045,1.8913140490519627,3849410,37262288.8,2019-10-21T00:00:00.000+0000,0,0,4811762.5,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05HCR0-E,FRO-US,Frontline Ltd.,1832 Asset Management LP,Investment Adviser,0.004997273658276857,10171,111169.03,2022-06-30T00:00:00.000+0000,null,null,0.004997273658276857,10171,111169.03,2022-06-30T00:00:00.000+0000,0,0,0,0.004997273658276857,10171,111169.03,2022-06-30T00:00:00.000+0000,0,0,0,0.004997273658276857,10171,111169.03,2022-06-30T00:00:00.000+0000,0,0,0,0.004997273658276857,10171,120628.06,2022-06-30T00:00:00.000+0000,0,0,-9459.029999999999,null,null,null,null,null,null,null,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05HMYF-E,FRO-US,Frontline Ltd.,Folketrygdfondet,Pension Fund Manager,5.264160302594526,10714197,117106173.21,2022-08-30T00:00:00.000+0000,37762,0-10M,5.264160302594526,10714197,117106173.21,2022-08-30T00:00:00.000+0000,0,0,0,5.264160302594526,10714197,117106173.21,2022-08-30T00:00:00.000+0000,0,0,0,5.264160302594526,10714197,117106173.21,2022-08-30T00:00:00.000+0000,0,0,0,5.264160302594526,10714197,127070376.41999999,2022-08-30T00:00:00.000+0000,0,0,-9964203.209999993,5.650216029275819,11499940,111319419.2,2022-03-31T00:00:00.000+0000,-0.38605572668129273,-785743,5786754.00999999,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05J57J-E,FRO-US,Frontline Ltd.,DZ PRIVATBANK SA,Private Banking/Wealth Mgmt,0.47167266856216516,960000,10492800,2022-06-30T00:00:00.000+0000,null,null,0.47167266856216516,960000,10492800,2022-06-30T00:00:00.000+0000,0,0,0,0.47167266856216516,960000,10492800,2022-06-30T00:00:00.000+0000,0,0,0,0.47167266856216516,960000,10492800,2022-06-30T00:00:00.000+0000,0,0,0,0.47167266856216516,960000,11385600,2022-06-30T00:00:00.000+0000,0,0,-892800,0.2857058924676032,581500,5628920,2022-03-31T00:00:00.000+0000,0.18596677609456197,378500,4863880,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05JBJD-E,FRO-US,Frontline Ltd.,Nykredit Bank A/S (Investment Management),Investment Adviser,0.010761998054360069,21904,239410.72,2022-08-31T00:00:00.000+0000,66970,0-10M,0.010761998054360069,21904,239410.72,2022-08-31T00:00:00.000+0000,0,0,0,0.010761998054360069,21904,239410.72,2022-08-31T00:00:00.000+0000,0,0,0,0.010761998054360069,21904,239410.72,2022-08-31T00:00:00.000+0000,0,0,0,0.010761998054360069,21904,259781.43999999997,2022-08-31T00:00:00.000+0000,0,0,-20370.719999999972,0.010761998054360069,21904,212030.72,2022-05-31T00:00:00.000+0000,0,0,27380,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05K28L-E,FRO-US,Frontline Ltd.,State Street Global Advisors Ltd.,Investment Adviser,0.021256223604171825,43263,472864.58999999997,2022-09-30T00:00:00.000+0000,423888,0-10M,0.021256223604171825,43263,472864.58999999997,2022-09-30T00:00:00.000+0000,0,0,0,0.021256223604171825,43263,472864.58999999997,2022-09-30T00:00:00.000+0000,0,0,0,0.021256223604171825,43263,472864.58999999997,2022-09-30T00:00:00.000+0000,0,0,0,0.020714782686718173,42161,500029.45999999996,2022-08-31T00:00:00.000+0000,0.0005414409174536519,1102,-27164.869999999995,0.022482081216737036,45758,442937.44,2022-05-31T00:00:00.000+0000,-0.0012258576125652107,-2495,29927.149999999965,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05PG7S-E,FRO-US,Frontline Ltd.,Aperio Group LLC,Private Banking/Wealth Mgmt,0.0001960389528711499,399,4361.07,2022-06-30T00:00:00.000+0000,54129,0-10M,0.0001960389528711499,399,4361.07,2022-06-30T00:00:00.000+0000,0,0,0,0.0001960389528711499,399,4361.07,2022-06-30T00:00:00.000+0000,0,0,0,0.0001960389528711499,399,4361.07,2022-06-30T00:00:00.000+0000,0,0,0,0.0001960389528711499,399,4732.139999999999,2022-06-30T00:00:00.000+0000,0,0,-371.0699999999997,0.0001960389528711499,399,3862.3199999999997,2022-03-31T00:00:00.000+0000,0,0,498.75,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05PYTN-E,FRO-US,Frontline Ltd.,JPMorgan Asset Management (Taiwan) Ltd.,Investment Adviser,0.014675407226336782,29869,326468.17,2014-01-29T00:00:00.000+0000,null,null,0.014675407226336782,29869,326468.17,2014-01-29T00:00:00.000+0000,0,0,0,0.014675407226336782,29869,326468.17,2014-01-29T00:00:00.000+0000,0,0,0,0.014675407226336782,29869,326468.17,2014-01-29T00:00:00.000+0000,0,0,0,0.014675407226336782,29869,354246.33999999997,2014-01-29T00:00:00.000+0000,0,0,-27778.169999999984,0.014675407226336782,29869,289131.92,2014-01-29T00:00:00.000+0000,0,0,37336.25,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05TP21-E,FRO-US,Frontline Ltd.,Invesco Capital Management LLC,Investment Adviser,0.13694573738575688,278727,3046486.11,2022-06-30T00:00:00.000+0000,477821,0-10M,0.13694573738575688,278727,3046486.11,2022-06-30T00:00:00.000+0000,0,0,0,0.13694573738575688,278727,3046486.11,2022-06-30T00:00:00.000+0000,0,0,0,0.13694573738575688,278727,3046486.11,2022-06-30T00:00:00.000+0000,0,0,0,0.13694573738575688,278727,3305702.2199999997,2022-06-30T00:00:00.000+0000,0,0,-259216.10999999987,0.16391755281637002,333623,3229470.64,2022-03-31T00:00:00.000+0000,-0.02697181543061314,-54896,-182984.53000000026,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05V7SP-E,FRO-US,Frontline Ltd.,Barclays Bank Plc (Private Banking),Private Banking/Wealth Mgmt,0.003566533230304955,7259,79340.87,2022-06-30T00:00:00.000+0000,null,null,0.003566533230304955,7259,79340.87,2022-06-30T00:00:00.000+0000,0,0,0,0.003566533230304955,7259,79340.87,2022-06-30T00:00:00.000+0000,0,0,0,0.003566533230304955,7259,79340.87,2022-06-30T00:00:00.000+0000,0,0,0,0.003566533230304955,7259,86091.73999999999,2022-06-30T00:00:00.000+0000,0,0,-6750.869999999995,0.026126735232772598,53176,514743.68,2022-03-31T00:00:00.000+0000,-0.022560202002467642,-45917,-435402.81,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,05ZBC6-E,FRO-US,Frontline Ltd.,"HuaAn Fund Management Co., Ltd.",Investment Adviser,0.0019328752897120394,3934,42998.619999999995,2021-12-31T00:00:00.000+0000,71459,0-10M,0.0019328752897120394,3934,42998.619999999995,2021-12-31T00:00:00.000+0000,0,0,0,0.0019328752897120394,3934,42998.619999999995,2021-12-31T00:00:00.000+0000,0,0,0,0.0019328752897120394,3934,42998.619999999995,2021-12-31T00:00:00.000+0000,0,0,0,0.0019328752897120394,3934,46657.24,2021-12-31T00:00:00.000+0000,0,0,-3658.6200000000026,0.0019328752897120394,3934,38081.119999999995,2021-12-31T00:00:00.000+0000,0,0,4917.5,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
MXPRKX-S,0606CR-E,FRO-US,Frontline Ltd.,Vanguard Investments Australia Ltd.,Investment Adviser,0.01158152931598683,23572,257641.96,2022-06-30T00:00:00.000+0000,84954,0-10M,0.01158152931598683,23572,257641.96,2022-06-30T00:00:00.000+0000,0,0,0,0.01158152931598683,23572,257641.96,2022-06-30T00:00:00.000+0000,0,0,0,0.01158152931598683,23572,257641.96,2022-06-30T00:00:00.000+0000,0,0,0,0.01158152931598683,23572,279563.92,2022-06-30T00:00:00.000+0000,0,0,-21921.959999999992,0.027787416086668557,56556,547462.08,2022-03-31T00:00:00.000+0000,-0.016205886770681726,-32984,-289820.12,BM,Bermuda,Marine Shipping,Deep Sea Foreign Transportation of Freight,Transportation
